,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2754,NCA53,OUT013,769.4018145930154
2755,FDB33,OUT018,2267.056960954948
2756,FDU37,OUT017,1264.8280181886182
2757,FDR13,OUT035,1921.4084550670168
2758,FDE45,OUT049,3002.711770066453
2759,FDV37,OUT017,3233.587883429809
2760,FDX44,OUT019,231.56246679042556
2761,NCL06,OUT017,3982.745669347465
2762,FDJ28,OUT045,3127.0002299682387
2763,FDX55,OUT049,3621.54831853699
2764,NCK17,OUT018,674.0547136581386
2765,FDH52,OUT035,1124.842913028816
2766,FDN13,OUT027,2653.8678789089936
2767,FDK44,OUT018,2527.0503218501603
2768,FDU16,OUT046,1264.8280181886182
2769,FDZ07,OUT017,1127.3133647041782
2770,NCN06,OUT027,4023.034692609219
2771,FDH02,OUT010,244.619505123414
2772,NCW18,OUT045,3690.5404219856923
2773,FDH57,OUT013,2099.9930472189612
2774,FDV35,OUT045,2445.735306554401
2775,NCU29,OUT013,2242.44690065429
2776,NCP02,OUT046,1086.3877104924006
2777,FDN44,OUT013,2522.8031888881737
2778,FDX03,OUT018,674.0547136581386
2779,FDR11,OUT010,413.18336154960457
2780,FDA36,OUT046,3251.752256941226
2781,FDP58,OUT027,5499.004798244209
2782,FDH31,OUT045,1579.8071827207486
2783,FDH34,OUT035,3236.058335105171
2784,FDS13,OUT035,4047.4165946111207
2785,FDT01,OUT018,3111.5804951787404
2786,FDY09,OUT049,3002.711770066453
2787,FDV33,OUT027,5947.863801859665
2788,NCW29,OUT010,335.72171055604963
2789,NCN17,OUT045,1579.8071827207486
2790,FDX01,OUT046,1921.4084550670168
2791,FDL03,OUT049,3233.587883429809
2792,DRL59,OUT049,851.8028396212098
2793,DRM11,OUT027,5756.775680988125
2794,FDA43,OUT049,3236.058335105171
2795,FDZ56,OUT010,444.3577602522246
2796,FDI44,OUT018,1107.2975582292452
2797,FDB50,OUT013,1257.370428595631
2798,FDU15,OUT019,63.6421487196335
2799,NCJ19,OUT019,104.05781196679709
2800,FDD48,OUT013,1913.9508654740296
2801,NCW42,OUT035,3668.8954457229534
2802,FDL24,OUT017,2888.655266214519
2803,NCB30,OUT013,3226.1302938368217
2804,FDK25,OUT013,2787.7644125590427
2805,FDW28,OUT049,3233.587883429809
2806,FDD47,OUT017,2795.2220021520297
2807,FDK16,OUT019,252.62757290536592
2808,FDW37,OUT046,1525.1669337467426
2809,FDA48,OUT035,3668.8954457229534
2810,FDA14,OUT017,2249.904490247277
2811,FDV15,OUT013,1639.7952092392343
2812,FDN22,OUT049,3985.2161210228273
2813,NCD55,OUT045,751.3688883939294
2814,FDY43,OUT013,2782.7965497833857
2815,NCU05,OUT017,1264.8280181886182
2816,FDF10,OUT035,2425.1056914359524
2817,FDR39,OUT018,2914.408002813301
2818,FDG40,OUT013,745.2009364172357
2819,FDZ28,OUT019,315.11909242209504
2820,FDE02,OUT045,1457.7213176352702
2821,FDU60,OUT049,2787.7836877010104
2822,FDM21,OUT013,3977.7585314298403
2823,FDV52,OUT019,302.1433313281134
2824,NCW06,OUT013,3226.1302938368217
2825,FDX36,OUT035,3821.0668316358847
2826,FDT35,OUT027,4400.456559278361
2827,NCL19,OUT010,369.1651207671723
2828,NCD31,OUT046,2527.7903268057985
2829,FDE53,OUT019,279.3706283080701
2830,FDW58,OUT019,281.84107998343234
2831,DRF48,OUT046,3281.3196299875053
2832,FDW57,OUT035,2891.1257178898813
2833,DRH13,OUT017,1743.631851295606
2834,FDT33,OUT013,2782.7965497833857
2835,DRK47,OUT027,5620.117210538592
2836,FDY22,OUT010,356.40178440654427
2837,FDC35,OUT019,565.8929544169314
2838,FDO03,OUT013,3835.167465364305
2839,FDF24,OUT045,1197.3824020771458
2840,FDF56,OUT018,2844.22083327689
2841,FDD28,OUT013,1021.2450753543021
2842,FDG53,OUT027,3351.293240724877
2843,FDO27,OUT019,264.97275501062995
2844,NCF54,OUT018,2532.375343759769
2845,FDC20,OUT027,1655.0825417430865
2846,FDU10,OUT046,747.6833304830827
2847,DRA24,OUT018,2272.381982864557
2848,FDA02,OUT010,361.72680631615276
2849,FDG10,OUT017,1046.5198593903842
2850,FDW39,OUT010,485.4984087869432
2851,FDP04,OUT019,176.26528214672612
2852,NCM55,OUT013,3204.001235241562
2853,FDG47,OUT045,3814.625688335718
2854,NCU41,OUT017,3233.587883429809
2855,NCK31,OUT017,837.9608044262272
2856,FDZ46,OUT045,1688.3795038942583
2857,FDU13,OUT027,4000.986974018275
2858,NCF19,OUT045,812.2391125535344
2859,NCJ43,OUT013,2896.544419389265
2860,NCJ05,OUT045,2438.296992103382
2861,FDS04,OUT027,3351.293240724877
2862,FDX28,OUT010,256.71993867754827
2863,FDB41,OUT027,1423.1084768608225
2864,FDG53,OUT046,2104.980185136586
2865,FDL15,OUT010,401.7186809257787
2866,FDQ08,OUT049,1127.3133647041782
2867,DRN36,OUT013,1639.7952092392343
2868,FDI46,OUT013,3977.7585314298403
2869,FDG16,OUT027,5347.531770389132
2870,FDV32,OUT013,1136.1704041889823
2871,FDF44,OUT010,331.2528241882685
2872,FDK04,OUT018,887.2184945025194
2873,NCA41,OUT013,3226.1302938368217
2874,FDD51,OUT017,745.2128788077205
2875,NCZ53,OUT045,3127.0002299682387
2876,FDP01,OUT027,4015.9438088828015
2877,FDY25,OUT049,3190.3858495718173
2878,FDB17,OUT018,2744.8329744498487
2879,NCV54,OUT018,1684.021463543913
2880,FDJ32,OUT017,1143.6279937819693
2881,FDA37,OUT049,2064.6869094273397
2882,FDG35,OUT035,2896.093580665539
2883,NCM05,OUT018,3608.8824826804484
2884,FDG45,OUT046,3441.6722567936818
2885,FDH28,OUT013,745.2009364172357
2886,NCE18,OUT049,3982.745669347465
2887,FDH38,OUT045,1869.3095817232772
2888,FDR56,OUT013,3228.6007455121844
2889,FDH17,OUT027,2500.9948612192443
2890,FDD39,OUT049,3573.3840507376317
2891,FDB41,OUT049,769.4137569835002
2892,NCR53,OUT046,3821.0668316358847
2893,FDX46,OUT017,1031.1731166226514
2894,FDV28,OUT049,745.2128788077205
2895,FDA08,OUT018,2267.056960954948
2896,FDH45,OUT017,747.6833304830827
2897,NCS38,OUT010,317.98422090474946
2898,FDD40,OUT010,513.4399930906943
2899,DRM59,OUT035,2528.527665433606
2900,NCJ43,OUT018,2648.5936650410104
2901,NCN29,OUT013,830.5105475847229
2902,NCC19,OUT045,3174.731976525935
2903,FDR56,OUT035,3236.058335105171
2904,FDZ43,OUT049,3868.943564174714
2905,FDJ32,OUT010,110.82737124432242
2906,DRH03,OUT017,1525.1669337467426
2907,NCZ54,OUT035,2527.7903268057985
2908,FDE26,OUT017,2249.904490247277
2909,FDS03,OUT045,1093.6673120739813
2910,DRZ24,OUT019,302.1433313281134
2911,FDO48,OUT027,5577.225410993766
2912,FDW39,OUT049,2904.002008982252
2913,NCK05,OUT049,1141.157542106607
2914,NCK30,OUT017,3982.745669347465
2915,FDT27,OUT018,3439.834701462761
2916,FDS08,OUT019,469.5773682254778
2917,NCJ19,OUT049,987.9771912787432
2918,FDC58,OUT045,753.8393400692917
2919,DRE37,OUT013,3226.1302938368217
2920,FDW02,OUT035,2140.2277626944074
2921,FDJ02,OUT010,401.7186809257787
2922,FDX09,OUT045,2917.2448015368427
2923,FDT31,OUT010,508.1149711810858
2924,FDI24,OUT049,3000.2413183910908
2925,FDY09,OUT045,2917.2448015368427
2926,FDV28,OUT045,751.3688883939294
2927,DRM47,OUT049,3241.0261978808285
2928,FDT52,OUT019,733.0691191454216
2929,FDI48,OUT018,741.3213258102239
2930,FDY55,OUT017,3985.2161210228273
2931,FDU48,OUT013,2097.5225955435985
2932,FDN25,OUT045,969.6938138570697
2933,FDP20,OUT049,2067.157361102702
2934,FDJ15,OUT013,3196.562920790542
2935,FDD04,OUT018,1867.593193613482
2936,FDY58,OUT045,3693.0108736610546
2937,FDR37,OUT018,2921.8463172643205
2938,FDF44,OUT013,2109.7158642537233
2939,FDD32,OUT045,1199.852853752508
2940,FDR57,OUT017,2523.559802657949
2941,DRG39,OUT027,1538.672099622543
2942,FDX15,OUT017,2527.7903268057985
2943,DRN37,OUT045,2442.323358276188
2944,FDW40,OUT027,3351.293240724877
2945,FDB32,OUT049,1527.6373854221051
2946,FDM40,OUT018,2012.5174987241733
2947,FDE39,OUT027,3090.2705406647015
2948,DRH49,OUT017,1264.8280181886182
2949,FDT46,OUT049,793.9408903099184
2950,NCF06,OUT035,4047.4165946111207
2951,FDP07,OUT017,3236.058335105171
2952,FDC04,OUT013,3859.015522906365
2953,FDZ32,OUT017,1649.7232505075835
2954,FDD50,OUT045,2702.3167191714
2955,FDU56,OUT017,3206.4909620588915
2956,FDV34,OUT017,1143.6279937819693
2957,NCY41,OUT013,745.2009364172357
2958,NCK18,OUT046,2527.7903268057985
2959,DRH25,OUT049,830.5224899752077
2960,FDT57,OUT046,3845.095506632654
2961,FDV56,OUT018,1527.3681510172628
2962,FDV12,OUT045,1579.8071827207486
2963,FDN52,OUT017,1407.9607781210275
2964,FDX38,OUT035,769.4137569835002
2965,FDE47,OUT018,1834.7382323552551
2966,NCO07,OUT013,3415.7088674851852
2967,FDV09,OUT027,4018.27775625404
2968,FDZ23,OUT019,497.6912492322424
2969,DRH51,OUT018,1220.6645496804958
2970,NCY54,OUT045,2702.3167191714
2971,DRG49,OUT013,3859.015522906365
2972,NCC19,OUT049,3281.3196299875053
2973,NCV53,OUT045,3714.3884795277518
2974,FDZ47,OUT019,264.97275501062995
2975,NCO26,OUT018,1693.7442805786752
2976,NCP02,OUT045,1087.0755000309525
2977,NCW30,OUT018,3658.0298524657323
2978,NCN55,OUT046,3850.4377644592046
2979,FDB20,OUT010,121.6012197545565
2980,DRL11,OUT013,2527.771051663831
2981,DRD60,OUT045,3097.4328569219592
2982,FDW14,OUT010,222.15282474860146
2983,FDL27,OUT010,133.07840922241985
2984,FDU09,OUT018,872.1706555581488
2985,DRH36,OUT027,2043.6585131793827
2986,FDP34,OUT027,4018.27775625404
2987,FDE04,OUT017,3000.2413183910908
2988,FDZ57,OUT027,3368.584022960642
2989,FDF02,OUT010,256.10855168685066
2990,FDG28,OUT045,3714.3884795277518
2991,NCI31,OUT046,752.65119325874
2992,FDT43,OUT013,832.9809992600851
2993,FDU20,OUT046,1958.66959089691
2994,FDD53,OUT013,745.2009364172357
2995,FDW15,OUT045,2438.296992103382
2996,NCT53,OUT045,2506.817470829205
2997,NCG55,OUT027,3022.050748865695
2998,FDD48,OUT035,1921.4084550670168
2999,FDG47,OUT049,3966.710321307318
3000,FDI21,OUT017,1158.9747365497021
3001,FDT27,OUT017,3842.6250549572924
3002,DRO35,OUT013,1921.3891799250491
3003,FDD33,OUT017,3845.095506632654
3004,FDC04,OUT035,3866.473112499352
3005,FDY34,OUT013,2522.8031888881737
3006,DRJ49,OUT049,2080.033652195072
3007,FDE05,OUT049,2249.904490247277
3008,FDU31,OUT017,3621.54831853699
3009,NCN19,OUT027,5087.737096601174
3010,FDK56,OUT027,5060.503670926133
3011,FDK58,OUT017,1649.7232505075835
3012,NCJ42,OUT035,1647.2527988322213
3013,FDZ34,OUT027,5087.737096601174
3014,FDA52,OUT018,2633.2469222732775
3015,NCR29,OUT013,973.0812872347367
3016,FDT48,OUT035,3435.710075440175
3017,DRJ51,OUT019,709.2210616033619
3018,NCS54,OUT046,3000.2413183910908
3019,FDV01,OUT035,2505.742608214854
3020,DRG51,OUT027,4023.034692609219
3021,NCG42,OUT013,2097.5225955435985
3022,FDA51,OUT049,1921.4084550670168
3023,FDV19,OUT010,400.4200251889765
3024,NCT18,OUT045,3097.4328569219592
3025,NCS41,OUT045,3097.4328569219592
3026,FDO03,OUT046,3842.6250549572924
3027,FDL12,OUT010,116.15239315393092
3028,FDY37,OUT010,361.72680631615276
3029,FDI58,OUT049,1527.6373854221051
3030,FDT28,OUT018,2268.3556166917506
3031,NCC42,OUT010,335.72171055604963
3032,FDO01,OUT017,2112.4184995876053
3033,FDJ02,OUT013,2242.44690065429
3034,FDQ04,OUT018,689.4014564258714
3035,DRL47,OUT013,2064.667634285372
3036,FDZ32,OUT035,1746.1023029709686
3037,FDC35,OUT035,3427.0945936443513
3038,FDX14,OUT045,1093.6673120739813
3039,FDZ35,OUT013,1647.2335236902536
3040,FDL14,OUT013,2498.285018621867
3041,FDO04,OUT049,943.4841850549685
3042,DRK11,OUT017,2513.1809226658734
3043,FDB44,OUT018,3153.9872198268286
3044,FDZ50,OUT049,3204.0205103835297
3045,FDI12,OUT027,2349.4057915315448
3046,FDU43,OUT017,3845.095506632654
3047,FDD58,OUT010,250.78352977724217
3048,FDB27,OUT017,3233.587883429809
3049,FDB04,OUT018,1112.6225801388537
3050,NCO17,OUT013,1913.9508654740296
3051,FDL12,OUT017,1028.7026649472891
3052,DRJ13,OUT049,2527.7903268057985
3053,FDD57,OUT045,1582.2776343961111
3054,FDW19,OUT035,1746.1023029709686
3055,DRD27,OUT018,1436.3141204634867
3056,FDH27,OUT027,3585.8760251206786
3057,NCW30,OUT027,5930.5730196239
3058,FDR40,OUT018,1112.6225801388537
3059,FDG05,OUT013,2498.285018621867
3060,NCY41,OUT019,63.6421487196335
3061,FDI38,OUT018,3111.409613289544
3062,FDR20,OUT046,747.6833304830827
3063,FDE09,OUT017,1746.1023029709686
3064,FDN50,OUT019,249.96845619466853
3065,DRF27,OUT045,2438.296992103382
3066,DRF51,OUT013,745.2009364172357
3067,NCO02,OUT019,183.70359659774567
3068,FDB51,OUT027,1934.5584337045416
3069,FDJ50,OUT013,836.9069355772033
3070,FDN52,OUT013,1257.370428595631
3071,FDX14,OUT013,1257.370428595631
3072,FDT27,OUT019,709.2210616033619
3073,FDV10,OUT013,747.6713880925979
3074,FDU33,OUT046,771.8842086588625
3075,FDU58,OUT046,3283.7900816628676
3076,NCP42,OUT027,5072.780261736647
3077,FDL51,OUT027,5347.531770389132
3078,DRH15,OUT027,1423.1084768608225
3079,FDU16,OUT017,1264.8280181886182
3080,FDW15,OUT017,2505.742608214854
3081,FDQ44,OUT045,1891.2239747854378
3082,NCI06,OUT027,4670.337764578729
3083,DRK23,OUT019,721.5343418009422
3084,FDC28,OUT035,1743.631851295606
3085,NCY17,OUT019,63.6421487196335
3086,NCV05,OUT018,2268.3556166917506
3087,FDM34,OUT019,319.75861754367634
3088,DRD60,OUT027,5043.212888690368
3089,FDT38,OUT046,1264.8280181886182
3090,FDQ57,OUT018,2016.9152938493269
3091,FDE59,OUT027,1413.8644335495696
3092,NCM43,OUT046,2535.228641256818
3093,DRI51,OUT049,2787.7836877010104
3094,NCG30,OUT017,2064.6869094273397
3095,NCK54,OUT035,1921.4084550670168
3096,FDQ16,OUT019,279.3706283080701
3097,FDI36,OUT013,3226.1302938368217
3098,FDX16,OUT027,4000.986974018275
3099,FDA34,OUT046,2896.093580665539
3100,FDJ48,OUT018,3463.6827590048206
3101,FDU47,OUT035,2112.4184995876053
3102,FDS39,OUT046,2259.6273072820395
3103,FDD11,OUT046,3966.710321307318
3104,FDM16,OUT027,1994.4900410738176
3105,FDU56,OUT018,2909.0829809036927
3106,FDQ32,OUT017,1958.66959089691
3107,DRK35,OUT013,752.6392508682552
3108,FDA58,OUT049,3845.095506632654
3109,DRG48,OUT019,343.2932616284172
3110,FDT59,OUT010,712.3878276417497
3111,FDQ31,OUT019,231.56246679042556
3112,FDS51,OUT018,1008.9074901356885
3113,FDW32,OUT027,2166.694316228523
3114,FDI15,OUT027,5930.5730196239
3115,NCV30,OUT017,1124.842913028816
3116,DRG25,OUT049,3233.587883429809
3117,FDT02,OUT013,745.2009364172357
3118,FDO33,OUT027,3039.34153110146
3119,FDP38,OUT035,830.5224899752077
3120,FDZ45,OUT035,3236.058335105171
3121,NCA54,OUT027,4670.337764578729
3122,FDU33,OUT017,771.8842086588625
3123,FDN58,OUT017,3845.095506632654
3124,FDI05,OUT045,1185.0353436571781
3125,FDM57,OUT019,185.54201167449878
3126,NCS42,OUT027,2378.125802379265
3127,FDB57,OUT045,3542.540176406368
3128,FDC03,OUT045,3127.0002299682387
3129,FDZ58,OUT013,1951.212001303923
3130,NCK29,OUT045,2012.5880360836
3131,NCR53,OUT045,3668.9821986642846
3132,FDE26,OUT027,3585.8760251206786
3133,FDU52,OUT049,2505.742608214854
3134,FDE41,OUT027,2149.4035339927573
3135,FDU38,OUT018,2943.9753758595807
3136,FDA52,OUT017,3000.2413183910908
3137,FDW46,OUT046,1143.6279937819693
3138,DRI59,OUT035,3805.0314835957374
3139,FDT38,OUT035,1264.8280181886182
3140,FDL33,OUT018,2980.758174774698
3141,FDQ01,OUT027,5930.5730196239
3142,FDJ08,OUT046,3236.058335105171
3143,FDQ47,OUT049,762.3740102935021
3144,NCZ18,OUT013,3975.288079754478
3145,FDE29,OUT017,1124.842913028816
3146,FDF10,OUT027,3603.166807356444
3147,FDC48,OUT049,1264.8280181886182
3148,FDY58,OUT013,3837.6379170396676
3149,NCX30,OUT010,752.2712332239566
3150,FDV11,OUT013,3000.222043249123
3151,FDT46,OUT046,793.9408903099184
3152,DRD01,OUT019,96.61949751577777
3153,FDQ11,OUT013,4023.9236569779864
3154,NCM41,OUT017,1525.1669337467426
3155,NCC55,OUT013,745.2009364172357
3156,FDG45,OUT027,5364.822552624897
3157,NCQ54,OUT049,2787.7836877010104
3158,FDM34,OUT045,2040.0050207004758
3159,FDD17,OUT019,709.2210616033619
3160,FDN38,OUT027,5930.5730196239
3161,FDB53,OUT018,2268.3556166917506
3162,NCL06,OUT035,3982.745669347465
3163,NCV18,OUT019,183.07155999913653
3164,FDX25,OUT013,3196.562920790542
3165,FDB39,OUT046,943.4841850549685
3166,FDC33,OUT049,3236.058335105171
3167,NCO14,OUT018,674.0547136581386
3168,FDA58,OUT027,5811.205331410132
3169,NCQ02,OUT017,3233.587883429809
3170,NCR53,OUT017,3842.6250549572924
3171,FDN52,OUT046,1407.9607781210275
3172,FDG26,OUT046,3982.745669347465
3173,FDE23,OUT027,1438.0653117253491
3174,DRI37,OUT013,1069.2073038646515
3175,DRH37,OUT018,2435.565587132415
3176,FDO01,OUT035,2072.125223878359
3177,FDK45,OUT049,1806.200733933962
3178,FDP23,OUT049,3605.0804492551806
3179,FDM33,OUT035,3621.54831853699
3180,FDD36,OUT017,1921.4084550670168
3181,FDL56,OUT017,1267.2984698639807
3182,FDT27,OUT010,728.423175681897
3183,FDG52,OUT017,745.2128788077205
3184,NCL42,OUT035,3866.473112499352
3185,DRJ24,OUT046,3204.0205103835297
3186,FDV38,OUT046,844.3645251701903
3187,FDT35,OUT045,2709.7550336224194
3188,FDY51,OUT045,3490.25214586968
3189,FDC37,OUT017,1647.2527988322213
3190,NCP43,OUT013,3190.3665744298496
3191,FDO33,OUT045,1678.6566868594962
3192,FDW04,OUT018,1867.593193613482
3193,NCC31,OUT046,2505.742608214854
3194,FDK22,OUT049,3441.6722567936818
3195,FDJ50,OUT017,844.3645251701903
3196,FDV13,OUT017,1407.9607781210275
3197,DRL60,OUT017,2505.742608214854
3198,FDW03,OUT017,1662.5995415999541
3199,FDY27,OUT035,3015.5880611588236
3200,FDB39,OUT027,1538.672099622543
3201,FDU59,OUT045,2465.1084154949403
3202,FDZ57,OUT049,2107.4506368119482
3203,FDO21,OUT049,3823.537283311247
3204,FDS43,OUT018,2938.650353949972
3205,FDU28,OUT010,513.4399930906943
3206,FDC51,OUT010,317.017570549109
3207,FDW16,OUT010,243.76336958158663
3208,FDP32,OUT010,329.3858710588411
3209,FDB60,OUT019,493.9458909317841
3210,NCQ30,OUT046,1921.4084550670168
3211,FDD26,OUT049,3204.0205103835297
3212,FDI44,OUT045,1199.852853752508
3213,DRH23,OUT046,987.9771912787432
3214,FDO44,OUT046,1746.1023029709686
3215,FDG04,OUT046,3233.587883429809
3216,FDM32,OUT027,2483.902729393025
3217,FDM09,OUT013,2782.7965497833857
3218,FDZ47,OUT013,1639.7952092392343
3219,FDM40,OUT027,3585.8760251206786
3220,FDY48,OUT017,1647.2527988322213
3221,NCM30,OUT045,751.3688883939294
3222,FDX36,OUT010,741.9228763048093
3223,DRF03,OUT017,745.2128788077205
3224,FDN51,OUT049,3982.745669347465
3225,FDM57,OUT049,1267.2984698639807
3226,FDB35,OUT049,1532.6052481977622
3227,FDY13,OUT027,2149.4035339927573
3228,FDA37,OUT017,2064.6869094273397
3229,NCX53,OUT017,2249.904490247277
3230,FDD59,OUT018,1120.0608945898732
3231,FDX10,OUT019,66.11260039499575
3232,FDC03,OUT018,2943.9753758595807
3233,FDW43,OUT035,3845.095506632654
3234,FDW10,OUT046,3002.711770066453
3235,FDY14,OUT027,5930.5730196239
3236,FDV43,OUT045,778.0402182450714
3237,FDO40,OUT013,2498.285018621867
3238,FDP46,OUT027,2483.902729393025
3239,NCE43,OUT019,431.24923747409775
3240,FDD05,OUT035,1921.4084550670168
3241,FDJ60,OUT010,430.41767337209353
3242,DRE27,OUT018,1348.6111694399924
3243,FDO11,OUT035,3966.710321307318
3244,DRG11,OUT027,2750.2469313723786
3245,FDK33,OUT010,596.268264595577
3246,DRM23,OUT045,2709.7550336224194
3247,FDJ02,OUT027,3585.8760251206786
3248,NCZ05,OUT045,1579.8071827207486
3249,NCL30,OUT013,2057.2293198343523
3250,FDZ19,OUT018,2643.268643131402
3251,FDM45,OUT049,1958.66959089691
3252,FDO36,OUT046,3000.2413183910908
3253,NCK31,OUT045,819.6774270045539
3254,DRJ37,OUT045,2438.296992103382
3255,FDP24,OUT018,1684.021463543913
3256,FDF46,OUT013,1926.1441341841542
3257,FDX46,OUT019,118.04688469975326
3258,NCL18,OUT045,3127.0002299682387
3259,FDJ26,OUT013,3431.7442155253325
3260,FDJ07,OUT045,1863.6856559903067
3261,FDY15,OUT013,2498.285018621867
3262,DRG01,OUT045,1111.5927673426181
3263,FDF58,OUT045,1096.1377637493435
3264,FDZ14,OUT019,301.1766809724729
3265,FDP31,OUT049,1143.6279937819693
3266,FDH45,OUT013,747.6713880925979
3267,FDA09,OUT010,479.56199988663707
3268,FDW31,OUT035,3236.058335105171
3269,FDA57,OUT046,747.6833304830827
3270,NCE55,OUT035,3000.2413183910908
3271,FDC17,OUT019,581.7691648149296
3272,FDC59,OUT013,1141.1382669646393
3273,FDA22,OUT013,2797.487229593805
3274,FDK52,OUT035,3821.0668316358847
3275,NCM26,OUT046,2513.1809226658734
3276,NCT53,OUT035,2755.4680436266735
3277,FDW45,OUT018,2263.0305947821416
3278,NCI18,OUT035,3668.8954457229534
3279,FDE38,OUT018,2287.7287256322893
3280,FDF08,OUT019,231.56246679042556
3281,FDY58,OUT010,723.0981537722885
3282,FDF58,OUT019,178.73573382208838
3283,FDX39,OUT017,3439.2018051183195
3284,FDB44,OUT049,3489.4040033513784
3285,FDF28,OUT013,2057.2293198343523
3286,FDE39,OUT013,1913.9508654740296
3287,FDT37,OUT018,3544.211557416793
3288,FDZ45,OUT017,3236.058335105171
3289,FDO40,OUT035,2505.742608214854
3290,FDM57,OUT027,2166.694316228523
3291,DRG36,OUT017,2787.7836877010104
3292,FDY36,OUT010,132.46702223172224
3293,DRL60,OUT027,4000.986974018275
3294,FDS25,OUT019,279.3706283080701
3295,DRF49,OUT027,2735.290096507852
3296,FDP16,OUT045,3714.3884795277518
3297,FDS60,OUT049,3190.3858495718173
3298,FDU15,OUT027,1398.9075986850428
3299,FDK43,OUT046,2064.6869094273397
3300,FDN25,OUT046,1036.1409793983087
3301,FDE53,OUT049,1647.2527988322213
3302,FDB22,OUT013,2500.7554702972293
3303,FDE39,OUT017,1921.4084550670168
3304,FDX35,OUT035,4045.65107763347
3305,NCG54,OUT049,2787.7836877010104
3306,FDH27,OUT035,2259.6273072820395
3307,NCK42,OUT013,3473.8520363500584
3308,FDS25,OUT049,1758.978594063339
3309,FDI10,OUT018,2627.921900363669
3310,FDU35,OUT035,1670.0378560509737
3311,FDI04,OUT017,3233.587883429809
3312,DRK23,OUT035,3966.710321307318
3313,FDB53,OUT019,383.28513623804315
3314,FDY02,OUT049,3982.745669347465
3315,FDM60,OUT035,745.2128788077205
3316,NCJ31,OUT010,736.2358851838094
3317,DRP35,OUT017,2072.125223878359
3318,NCQ30,OUT018,1827.2999179042356
3319,DRL11,OUT010,413.18336154960457
3320,FDU01,OUT013,3196.562920790542
3321,FDR39,OUT035,3104.95419912774
3322,FDO08,OUT046,2530.2607784811607
3323,FDC02,OUT045,3830.6610363758655
3324,NCZ29,OUT035,2064.6869094273397
3325,FDF29,OUT010,335.72171055604963
3326,FDZ23,OUT017,3233.587883429809
3327,NCU53,OUT018,2287.7287256322893
3328,NCW30,OUT013,4089.1063748034176
3329,NCM26,OUT027,4015.9438088828015
3330,FDV50,OUT027,3274.281627086396
3331,FDW15,OUT049,2249.904490247277
3332,FDI35,OUT027,5058.1697235548945
3333,FDO11,OUT017,3966.710321307318
3334,FDN48,OUT046,1525.1669337467426
3335,NCA17,OUT049,2505.742608214854
3336,NCN54,OUT013,1257.370428595631
3337,FDP22,OUT013,793.9289479194335
3338,NCB54,OUT035,2064.6869094273397
3339,FDD08,OUT045,753.8393400692917
3340,DRM48,OUT010,38.82331778160733
3341,FDG41,OUT027,2735.290096507852
3342,FDE44,OUT027,1440.3992590965877
3343,FDE26,OUT035,2249.904490247277
3344,NCS38,OUT013,1791.3048298899555
3345,NCJ54,OUT018,3439.834701462761
3346,FDI40,OUT019,264.97275501062995
3347,FDN45,OUT018,3412.9514562317454
3348,FDU43,OUT046,3868.943564174714
3349,FDI04,OUT010,513.4399930906943
3350,NCC07,OUT018,1436.3141204634867
3351,NCC07,OUT019,264.97275501062995
3352,NCD18,OUT045,3690.5404219856923
3353,FDU55,OUT035,3985.2161210228273
3354,FDX59,OUT035,752.65119325874
3355,FDR52,OUT049,3233.587883429809
3356,NCP17,OUT013,1133.69995251362
3357,FDQ32,OUT045,1891.2239747854378
3358,NCT17,OUT049,3233.587883429809
3359,FDO10,OUT049,1031.1731166226514
3360,FDE32,OUT049,747.6833304830827
3361,FDN44,OUT045,2444.7938099515504
3362,FDH02,OUT035,1417.6835951557896
3363,FDK60,OUT013,1639.7952092392343
3364,FDS24,OUT019,183.07155999913653
3365,FDL03,OUT010,513.4399930906943
3366,FDB46,OUT027,5364.822552624897
3367,FDO48,OUT049,3668.8954457229534
3368,FDZ39,OUT049,1647.2527988322213
3369,FDT02,OUT027,1398.9075986850428
3370,FDC50,OUT013,1552.09225821574
3371,FDP39,OUT035,830.5224899752077
3372,DRG15,OUT018,1007.9396038256305
3373,FDP10,OUT018,1430.989098553878
3374,FDF53,OUT027,5043.212888690368
3375,FDN34,OUT045,2704.7871708467624
3376,FDK02,OUT045,1888.7535231100753
3377,FDC23,OUT045,2922.2126643125
3378,FDJ10,OUT019,319.75861754367634
3379,FDE53,OUT035,1743.631851295606
3380,FDR25,OUT035,3982.745669347465
3381,FDW50,OUT046,2527.7903268057985
3382,FDS09,OUT049,832.99294165057
3383,FDW49,OUT010,484.88702179624556
3384,FDU51,OUT046,3000.2413183910908
3385,FDF28,OUT018,1827.2999179042356
3386,NCY30,OUT018,2744.8329744498487
3387,FDD44,OUT045,3833.1314880512273
3388,FDX09,OUT017,3002.711770066453
3389,NCF30,OUT013,2057.2293198343523
3390,FDZ50,OUT019,497.6912492322424
3391,FDW37,OUT013,1429.223199375761
3392,FDD11,OUT049,3966.710321307318
3393,DRH39,OUT018,1100.275521718886
3394,FDA36,OUT049,3251.752256941226
3395,NCG43,OUT049,1525.1669337467426
3396,FDF02,OUT035,1647.2527988322213
3397,FDP57,OUT027,2656.201826280232
3398,NCE42,OUT017,3842.6250549572924
3399,NCR38,OUT027,5930.5730196239
3400,FDP03,OUT019,315.11909242209504
3401,FDO51,OUT035,760.5596215754531
